"","mh101","mh102","mh103","mh104","mh105","mh106","mh107","mh108","mh109","mh110","mh111","mh112","mh113","mh114","mh115","mh116","mh117","mh118","mh119","mh120","mh121","mh122","mh123","mh124","mh125","mh126","mh127","mh128","mh129","mh130","mh131","mh132","mh133","mh134","mh135","mh136","mh137","mh138","mh139","mh140","mh141","mh142","mh143","mh144","mh145","mh146","mh147","mh148","mh149","mh150","mh151","mh152","mh153","mh154","mh155","mh156","mh157","mh158","mh159","mh160","mh161","mh162"
"98",0,0,0,0,0,0,0,0,0,0,0,95656,65131,65850,92744,142658,62616,81073,95292,48910,48574,115426,44134,70982,69943,69745,66173,0,0,0,0,34762,67797,67786,67548,50080,78581,45585,40788,51804,18537,18667,18853,26540,30624,9984,10005,9934,11488,29172,10473,10752,10515,10113,9586,9584,10222,12028,11796,11885,11869,10526
"99",0,0,0,0,0,0,0,0,0,0,0,108095,83846,85801,77259,58312,27234,39071,46418,23514,38174,101262,28033,18220,18350,18373,17678,0,0,0,0,9261,17918,17781,17780,16787,61726,35697,32027,41377,22987,23036,22772,32857,48693,24571,24850,24507,27863,71475,25470,26232,25887,24634,23291,23243,24579,28828,28615,28333,27546,15369
"100",0,0,0,0,0,0,0,0,0,0,0,75744,35328,36110,43862,58488,27402,41808,49201,25289,44613,119931,30776,12902,13578,15593,14917,0,0,0,0,7890,15086,15181,15338,33125,261269,153095,135664,172600,63253,63221,63308,90868,92431,21843,21996,21806,24860,63102,22817,23348,23201,31883,43736,42938,46081,54583,52814,52759,53696,65077
"101",0,0,0,0,0,0,0,0,0,0,0,50812,40515,40511,27289,18076,21329,18327,16577,12980,42159,44944,1856,656,5425,9309,8630,3,1,2,1,5641,11058,11069,11053,16672,17407,1,5,3,0,0,1,0,1,4,0,2,1,0,0,0,1,0,0,0,1,1,24682,24698,24669,20107
"102",0,0,0,0,0,0,0,0,0,0,0,38337,14334,14656,15452,31480,37336,33809,30816,23870,42842,43230,1802,841,6179,9274,8716,2,4,2,1,5718,11003,11072,11048,24718,31952,6,10,9,6,4,4,3,1,0,1,3,0,1,0,0,2,1,0,2,1,0,24520,24633,24751,24577
"103",0,0,0,0,0,0,0,0,0,0,0,40174,18806,18783,26241,65364,71842,54354,49829,38781,41540,38625,1844,1849,13862,16240,15351,14,2,7,4,10056,19263,19371,19362,22593,19176,4,4,3,1,2,4,1,1,1,1,3,0,1,1,0,2,0,0,0,1,1,40310,40182,40825,50817
"104",0,0,0,0,0,0,0,0,0,0,0,65390,70745,70672,74542,144976,172151,153497,139064,108956,56785,39744,2391,4531,42222,81078,75421,40,27,19,13,49858,96589,96363,96403,73894,22887,2,5,4,3,2,2,6,1,1,3,1,2,3,1,0,0,1,1,2,0,2,28407,28403,27685,22425
"105",64838,10958,14626,15001,10544,8128,9906,7848,2969,6746,8421,8897,9467,12261,14796,10808,9417,8140,7902,9520,25015,28246,23292,8986,21436,25995,21616,24678,23741,21921,6813,5641,5248,3077,3171,4318,4861,6267,8613,6800,4000,2944,4181,4773,7016,8475,17359,13493,9729,17447,21795,23768,28974,24314,12752,10253,10964,11400,10772,8483,8204,4302
"106",64700,10958,15072,14705,10329,8221,9786,10350,9258,11342,10686,11928,12553,16343,12964,4000,4547,5235,4927,6195,5695,5521,5262,3478,6899,5950,4887,5878,5510,5106,1566,1302,1209,707,819,1793,3458,4375,5840,4709,2454,1830,2582,2940,3012,2612,5392,4227,3053,5584,6911,7294,8957,8812,5244,4135,4449,4608,4321,3353,3258,1664
"107",64682,10993,14729,14853,10473,8324,9743,9366,6531,9358,9657,12267,13714,17666,14548,4994,4433,3487,3285,4045,10458,11931,9705,4050,7124,5309,4243,4835,4819,4361,1360,1114,1016,632,629,1589,2984,3857,5165,4338,4987,3693,5083,5823,8194,9255,18106,14387,10225,18706,23587,25048,30226,21924,9985,8109,8588,8791,8531,6647,6449,2413
"108",64313,10954,14524,14769,10477,8262,10051,14499,19552,18032,11509,10219,9512,12437,31267,36924,39546,41674,39063,48128,29137,23453,30733,33340,61923,49265,40671,47443,44901,41922,12855,10356,9673,6056,6023,7608,7481,9626,13012,10458,6177,4705,6520,7265,7460,6437,12758,10220,7273,13113,16525,17763,21353,20724,12051,9651,10205,10594,10234,7884,7787,2975
"109",60296,9590,11712,13302,12724,8771,10052,10934,6579,10260,13539,15923,15636,15833,20688,14225,11382,9067,8040,13418,23169,22052,11145,7335,19343,15398,16904,28159,24577,32760,14799,13064,13612,16150,17698,15531,10996,13282,13072,9243,10116,12436,17171,11941,10321,9717,20941,20713,24164,27263,30571,29844,38889,33252,55319,104132,124672,83628,182289,189127,142035,104377
"110",60075,9572,11516,13259,12855,8805,10018,10984,2964,1802,1790,1883,1764,1816,2832,2380,2677,3041,2663,4544,5479,4902,2394,1561,5286,5480,6321,10281,8892,11807,5528,4741,5089,5814,6344,8184,8187,9630,9385,6697,8933,11219,15108,10410,8923,8399,17466,17552,20436,22949,25856,25086,32685,24596,37684,71607,84738,57182,124777,128575,96924,50913
"111",59817,9398,11664,13198,13063,8661,10263,10990,13529,16046,15109,13490,11793,11900,17513,13620,14745,16117,13961,23222,12155,9154,6586,6875,27525,36042,40667,66332,58276,77244,35049,30986,32342,37891,41558,22849,3047,3517,3492,2428,2309,2939,3860,2861,3073,3422,7477,7380,8596,9765,10823,10275,13718,9244,13127,24572,29560,19512,42909,44744,33736,39697
"112",59615,9578,11566,13159,12763,8817,10168,10922,8198,7651,5789,5759,5495,5668,6219,3721,4667,5804,4988,8360,19285,18266,8301,3881,12045,12775,14008,22847,20233,26966,12015,10642,10960,13083,14371,19481,20382,24344,23777,16902,17222,21387,29063,20597,14178,10137,21606,21358,24992,28171,31254,30685,39656,27442,39519,73516,88053,58966,129017,132838,100120,71922
"113",58199,11351,13066,13385,15557,10224,10915,13486,4117,2737,2422,2358,2092,2431,2922,2354,2637,2703,3152,4903,22002,22090,7963,2239,9761,8352,9535,16476,10601,14388,5326,5726,6144,5677,6646,11959,14574,16728,15933,12285,15743,16862,28642,28728,16592,15091,33093,38898,43563,27417,27707,26326,29070,28701,30700,31935,23013,20904,18940,22405,22393,22352
"114",57710,11167,13048,13422,15512,10236,10924,13379,4777,3950,3619,3348,3170,3577,5015,4591,5038,5192,5553,8827,18726,17188,6719,2761,11045,8369,9501,16229,10583,14437,5283,5877,5982,5812,6535,17205,24604,27752,26701,20848,20215,21993,37959,37825,20312,16710,36875,42639,47976,30317,30928,28919,31865,26696,26859,27600,20079,18247,16407,19455,19523,25889
"115",57750,11237,13152,13512,15320,10211,10740,13391,6364,5479,4513,4786,4439,5413,8719,9168,9124,8792,9414,15049,16483,14589,7069,5822,21150,13682,15558,26808,16891,23402,8400,9305,9921,9442,10769,15681,17569,19918,19407,14874,22028,23983,40822,40710,23805,21665,48091,55522,63175,39594,40204,37734,41472,68027,84776,87112,63139,57743,51948,61609,61469,82823
"116",57771,11195,13200,13539,15465,10153,10845,13379,28779,37494,29908,27487,24880,29121,30965,22147,23022,23021,24689,39230,24084,18729,12919,16399,78880,74935,85224,145725,92419,127724,45688,50692,53146,51478,57571,43288,19961,22084,21745,16988,23708,25718,43806,43606,29494,29793,66787,76989,86088,54458,55783,52179,57273,58513,63701,65778,47543,43335,39301,46092,46721,52883
"117",4043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,991,487,810,610,885,864,1431,1729,2112,1852,2701,3230,2369,2226,2064,1917,2044,1713,2562,3154,4602,4340,5536,4170,2717,2411,2218,2539,3564,2978,3094,2733
"118",4024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,196,328,240,339,585,1418,1597,1991,1640,2337,2891,2147,1938,1873,1695,1807,1579,2199,2785,4097,3862,4984,3498,2163,1973,1809,2145,2887,2385,2446,2011
"119",3787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,277,427,308,426,565,1364,1523,1837,1644,2240,2671,1890,1914,1908,1922,2055,1745,2435,3166,4728,4277,5521,4060,2452,2188,2055,2416,3349,2791,2751,2090
"120",3866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,223,391,280,382,667,1711,1883,2260,1988,2678,3258,2284,2261,2000,1852,1957,1664,2358,2978,4415,4264,5392,4630,3033,2661,2351,2964,4153,3355,3373,2645
"121",6429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,409,998,593,766,1524,2896,4280,4252,2762,1726,2079,2422,2351,3326,4223,5158,5258,7637,10739,14157,15441,18055,11415,5214,5838,7740,9356,10820,11189,10917,8415
"122",6493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,535,1158,713,958,1444,2321,3392,3355,2241,1599,1889,2298,2212,2761,3419,4204,4342,6220,8637,11796,12587,15037,10111,4882,5450,7155,8569,10301,10318,9758,7181
"123",6502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,313,678,449,559,1087,1970,2978,2773,1869,1206,1374,1613,1672,2354,3075,3730,3782,5513,7472,10358,11207,13219,8544,4019,4620,5965,7235,8607,8725,8410,6563
"124",6580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,271,574,370,477,1267,3249,4616,4675,3051,1958,2220,2609,2656,3178,3782,4688,4639,6933,9519,12479,13801,16387,10858,5050,5956,7780,9427,10976,11136,10986,9000
"125",5878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,395,651,371,555,1999,3764,3656,5429,3745,2886,3319,3620,4696,4817,5635,5221,4555,6071,8602,9196,8586,9529,6409,4171,3796,3342,4082,5535,5212,5129,3697
"126",5844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534,408,718,389,585,2283,4604,4199,6418,4280,2800,3349,3542,4569,4272,5003,4455,3996,5289,7565,8014,7511,8561,6284,4240,4031,3689,4233,5791,5437,5251,3487
"127",5943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587,441,667,457,600,2282,4507,4291,6441,4483,2818,3453,3566,4796,5162,6422,5858,5275,6770,9652,10306,9672,10799,8178,5585,5204,4653,5562,7669,7016,7183,5442
"128",5852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1566,1218,1981,1196,1809,4747,4626,4219,6438,4394,2991,3586,3746,4893,5655,6599,5956,5336,6902,10217,10597,9776,11366,7405,4717,4464,3860,4590,6338,5793,5842,4219
"129",2317,122,155,121,166,121,179,176,122,107,143,8,76,14,148,24,0,14,82,12,15,22,77,16,12,2,12,124,0,303,0,230,0,169,401,422,1138,1274,729,284,116,99,219,236,203,94,127,36,51,83,106,132,70,26,40,76,67,8,116,75,61,55
"130",2276,132,152,148,134,120,166,206,166,149,158,3,63,11,123,24,0,7,55,12,11,16,59,17,3,3,6,111,0,258,1,214,1,139,347,365,969,1105,639,231,100,102,228,176,172,71,100,25,40,75,97,133,60,26,29,45,68,12,116,59,49,37
"131",2196,126,154,123,143,159,161,212,171,120,203,12,80,15,111,42,1,11,68,5,13,12,45,8,5,5,14,95,0,253,1,194,0,154,335,326,726,821,498,193,84,90,151,141,142,63,64,12,22,73,76,107,48,21,24,53,59,7,103,53,49,50
"132",2271,134,133,135,152,131,180,179,137,86,125,5,58,20,84,20,0,6,65,7,18,15,52,10,2,2,4,82,1,179,0,151,0,111,236,408,1298,1450,840,320,142,129,262,251,236,96,115,42,40,76,101,140,76,23,37,65,82,8,108,68,70,50
"133",3823,538,658,645,652,419,466,377,251,760,1224,1487,1221,1263,1323,1171,920,765,566,438,1242,1662,1277,0,581,944,767,974,1060,1083,2187,2838,2242,2242,2203,2135,2153,2264,2264,2244,1962,1935,2254,2412,2725,3709,3364,2768,2615,2997,2913,2613,2239,1272,754,641,831,780,1511,1898,1943,2056
"134",3855,546,667,635,613,489,469,514,753,1535,1984,2051,1707,1493,1058,507,436,429,343,249,303,405,338,0,286,234,189,233,232,277,466,593,538,526,553,1166,1726,1772,1794,1616,1272,1254,1362,1512,1559,1747,1691,1432,1333,1507,1452,1225,1089,675,448,353,493,466,823,1065,1136,1028
"135",3806,547,629,667,611,458,471,515,599,1319,1867,2147,1844,1733,1173,589,512,383,255,211,524,814,545,0,200,178,166,173,227,223,460,508,454,458,439,1154,1793,1835,1877,1778,1573,1566,1766,1779,2226,3043,2740,2269,2219,2417,2365,2085,1784,1233,795,677,856,819,1549,2039,1998,1703
"136",3875,536,652,620,608,446,456,741,1645,2562,2406,1731,1151,1166,3107,4514,4672,4655,3523,2647,1598,1472,1557,4,1806,1852,1450,1815,2156,2098,4270,5213,4250,4220,4275,3173,2398,2519,2617,2532,2257,2183,2634,2734,2907,3575,3317,2772,2622,2903,2850,2557,2210,1493,950,732,1029,990,1732,2390,2347,1902
"137",9234,1369,1701,1723,1498,1211,1236,1290,1528,3740,6312,7450,7087,5331,6461,6412,5515,4560,3251,2546,3363,4216,3476,3,2439,1791,1327,1852,2181,2355,4334,4976,3812,3866,4186,4257,4950,5520,5378,5448,4605,4680,5503,5470,7117,9412,8893,6802,6871,7046,7250,6976,6102,3535,1988,1661,2195,1821,2982,4292,4720,4579
"138",9106,1388,1767,1650,1522,1196,1225,1378,515,694,937,949,874,677,940,1076,1218,1379,1009,754,753,865,768,1,553,778,636,810,924,964,1888,2020,1617,1673,1684,2345,3137,3382,3325,3371,3168,3153,3751,3779,5337,7373,6944,5417,5339,5554,5843,5511,4860,2258,1092,913,1303,996,1637,2390,2532,2228
"139",9240,1436,1743,1764,1558,1203,1224,1345,3737,6375,7552,7183,6290,4894,6177,6340,7096,7188,5387,4153,2049,1644,1762,0,3071,4219,3431,4580,5176,5871,10620,12332,9227,9484,10127,5040,1984,2145,2033,2132,2050,2035,2443,2499,3579,5230,4964,3574,3697,3921,4028,3875,3352,2063,1279,1045,1461,1097,1947,2698,2814,2221
"140",9073,1430,1710,1701,1525,1114,1250,1307,2003,3039,3102,3071,2641,2154,1791,1392,1903,2343,1705,1311,2602,3477,2635,0,1430,1529,1227,1611,1843,1952,3795,4255,3284,3269,3391,6508,9123,10120,9894,10113,8914,8683,10455,10272,9741,10306,9804,7329,7424,7863,8059,7622,6737,4660,2947,2533,3398,2738,4750,6252,7085,8072
"141",0,0,0,0,0,0,0,0,0,0,0,22,281,267,654,575,404,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"142",0,0,0,0,0,0,0,0,0,0,0,10,173,157,376,296,262,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"143",0,0,0,0,0,0,0,0,0,0,0,30,367,393,695,441,270,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"144",0,0,0,0,0,0,0,0,0,0,0,10,157,153,542,488,635,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"145",0,0,0,0,0,0,0,0,0,0,0,58,905,1015,1026,967,1263,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"146",0,0,0,0,0,0,0,0,0,0,0,56,692,730,975,1031,977,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"147",0,0,0,0,0,0,0,0,0,0,0,67,887,1002,993,867,1423,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"148",0,0,0,0,0,0,0,0,0,0,0,27,364,398,562,785,877,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"149",0,0,0,0,0,0,0,0,0,0,0,136,3153,3145,7036,7429,7827,1384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"150",0,0,0,0,0,0,0,0,0,0,0,51,1037,1169,4737,6218,5316,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"151",0,0,0,0,0,0,0,0,0,0,0,84,1412,1491,5908,7609,5900,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"152",0,0,0,0,0,0,0,0,0,0,0,260,5331,5581,12416,12401,10910,1632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"153",0,0,0,0,0,0,0,0,0,0,0,95,1239,1560,3060,4290,3781,793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"154",0,0,0,0,0,0,0,0,0,0,0,72,840,1025,1213,1229,1428,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"155",0,0,0,0,0,0,0,0,0,0,0,110,1693,2001,2713,3006,4232,1370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"156",0,0,0,0,0,0,0,0,0,0,0,52,715,887,1974,2806,2052,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"157",0,0,0,0,0,0,0,0,0,0,0,12368,164320,122683,22045,2208,96251,31605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"158",0,0,0,0,0,0,0,0,0,0,0,9254,122931,92275,16659,3076,85976,27659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"159",0,0,0,0,0,0,0,0,0,0,0,11939,158694,118342,21166,1286,37360,11941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"160",0,0,0,0,0,0,0,0,0,0,0,5015,65445,49166,8936,1408,47408,15035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"161",0,0,0,0,0,0,0,0,0,0,0,1858,66572,68217,54047,20001,22889,4361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"162",0,0,0,0,0,0,0,0,0,0,0,623,23910,24282,41776,40334,45285,8480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"163",0,0,0,0,0,0,0,0,0,0,0,864,30639,31858,71258,76962,78857,13444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"164",0,0,0,0,0,0,0,0,0,0,0,3318,114887,118188,202962,196036,202644,34585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"165",33071,5190,5130,4967,3884,2130,2342,3508,1463,1993,2759,2658,1615,1907,3622,3228,2778,1975,1848,917,3166,7385,5346,0,1290,2558,1703,2154,4657,5095,5944,10928,10099,6962,7357,8597,6846,5438,5765,5043,2072,3208,4403,3457,4734,4678,3705,1785,1921,4407,4444,4557,4509,2733,1679,1851,3912,3818,4527,4553,4481,3747
"166",33215,5010,5207,5000,3921,2059,2463,4307,3512,3728,3900,3608,2258,2628,2871,1135,1221,1230,1137,543,812,1626,1226,0,344,524,377,414,837,941,1189,2088,1942,1317,1397,3296,4175,3312,3539,3169,1343,1997,2907,2225,2424,1829,1461,649,718,1761,1739,1733,1806,1153,728,742,1723,1760,1839,1827,1893,1178
"167",33415,5256,5080,4845,3850,2108,2334,4074,2919,3314,3782,3673,2273,2620,2994,1390,1193,930,767,393,1309,3122,2182,2,398,517,349,389,880,1019,1131,2158,1993,1337,1391,3150,4054,3190,3375,3231,3029,4712,6358,4959,5991,4724,3857,1877,1870,4741,4524,4617,4584,2731,1762,1843,3771,3719,4162,4123,4190,1962
"168",33116,5111,5140,4999,3745,2136,2410,6441,9643,7848,4492,3160,1659,1910,8589,11657,11114,11228,10146,5153,3759,5657,5861,2,3674,4764,3231,3851,8389,9547,11013,20186,18447,12531,13648,14660,9915,8071,8454,7505,3872,6087,8339,6487,6204,3809,3122,1482,1524,3745,3552,3569,3608,2816,1989,2159,4753,4564,5219,5137,5076,2940
"169",62301,9727,9415,9029,6455,3472,4015,8392,6589,6805,7887,8410,5460,6580,13593,12665,9886,7516,6143,3174,5454,12821,10078,3,3671,3463,2021,3081,7033,5828,2692,3820,3626,2288,2437,15724,15911,11801,13853,12370,6874,1954,13299,12906,10865,8128,6393,3326,4285,8269,7592,6975,6361,4841,2850,3375,6759,6671,6597,6307,4924,3247
"170",62185,9939,9451,8891,6476,3538,4012,8298,2623,1369,1171,1060,570,736,2088,2354,1988,1849,1515,865,1167,2780,2232,2,1000,1416,829,1216,2927,2401,1160,1681,1476,972,1018,6188,5835,4293,5115,4530,2852,783,5603,5279,5846,5931,4520,2428,3099,5771,5262,4846,4498,2627,1258,1441,2941,2746,2804,2600,2088,1184
"171",61710,9861,9417,8874,6525,3584,3992,8383,14452,13118,9894,7797,4204,5003,11802,11783,11813,12936,10837,5648,3502,5094,4885,2,4457,8268,4975,7095,16487,13532,6541,9460,8528,5522,5818,21359,4741,3544,4164,3644,2168,578,4193,4021,3989,3736,2967,1552,1977,3763,3439,3121,2913,2741,1842,2143,4453,4331,4339,4068,3162,1651
"172",62132,9817,9543,8902,6448,3502,4058,8226,7524,5978,4141,3430,1920,2327,4007,2980,3449,4297,3484,1851,4320,10954,8300,1,2237,2643,1563,2306,5496,4513,2199,3085,2710,1767,2017,18769,26557,19601,22774,20503,11583,3248,23131,22086,17102,11251,8938,4795,6061,11271,10364,9494,8579,7642,4986,6002,12234,11611,11635,10877,8764,7454
"173",67379,10888,10959,9380,7800,4574,5298,11723,13543,14457,17250,14476,9023,10434,20979,18560,14718,9734,9148,5042,7300,14277,11232,1,4510,6552,4629,6610,12940,13797,13495,24129,21497,14723,15971,13701,5380,4669,4633,4332,2108,3458,4274,3285,4968,4770,3917,2124,2143,5025,4928,5003,4840,3129,1646,1926,3703,3251,4256,3539,3812,1796
"174",67450,10737,10975,9220,7682,4612,5194,12235,14487,9801,3372,2740,1615,1949,3581,3231,3623,4276,3958,2189,1760,2885,3465,1,3501,5696,4071,5966,11429,11979,11828,21390,19047,12905,14211,22607,26591,22500,22633,20912,8505,14065,17870,13442,12468,6494,5238,2838,2883,6717,6474,6763,6559,3742,1710,2021,4032,3375,4659,3525,4168,2625
"175",67618,10784,11172,9179,7779,4598,5430,7575,2995,2903,3244,2843,1754,2067,4579,4304,3853,3525,3272,1785,3330,6750,4916,1,1539,3297,2252,3299,6401,6688,6707,11948,10794,7135,8090,12189,13569,11762,11495,10892,7034,11429,14620,10833,14301,12285,10090,5312,5560,12954,12428,12983,12588,9722,5708,6654,13593,11665,15452,11971,14074,9482
"176",67219,10767,10906,9223,7790,4690,5267,8964,6323,6126,6353,5800,3907,4527,7691,6168,8677,12123,11397,6218,6555,11628,8870,2,2778,3662,2595,3648,7238,7642,7400,13546,12015,8145,9110,10452,8700,7287,7335,7155,5547,9051,11571,8731,10645,8791,6965,3746,3878,9093,8752,9264,8616,5894,3194,3690,7465,6320,8447,6564,7529,3458
"177",161925,23878,25444,24794,23890,22338,25147,31198,53508,47627,39752,34628,34952,33675,36686,36209,27103,12688,12329,12513,22564,24256,27681,32,48349,101591,70141,109236,108364,100474,18551,12752,8357,13300,13354,8072,9967,9311,8450,8078,9072,12721,9732,10529,14363,16940,16697,21767,26607,30079,27776,30287,29603,27462,20558,25322,31068,29966,27096,18848,30161,22108
"178",163158,23809,25660,24211,23751,22479,24386,20628,9850,9423,8816,8085,8664,8330,10065,10812,10615,9002,8921,9046,21138,23247,23511,15,15719,23242,16399,25192,25025,23128,4275,2947,1870,3086,3079,2646,6188,5836,5305,5090,4106,5862,4475,4809,6967,8606,8419,11012,13303,15144,14109,15198,15012,12099,8293,9812,12070,11679,10568,7483,11868,9594
"179",161735,23776,26028,24661,23275,22581,24378,23886,23407,29207,39251,38560,41768,39836,35508,28399,18936,5442,5337,5473,17158,19592,20511,17,21493,42720,29739,45802,45596,42745,8025,5301,3444,5553,5435,3614,4818,4517,4125,3969,4329,6149,4748,5175,7043,8393,8467,11079,13363,15158,14191,14995,14646,20355,17680,21766,26115,25666,23230,16135,25618,15426
"180",162680,23944,25545,24263,23472,22645,24758,20788,10681,10187,9745,8817,9202,9177,16891,22503,42992,63041,61493,62782,35012,26044,39379,93,59195,27238,18894,29108,29301,26728,5080,3367,2205,3578,3535,4408,13217,12270,11316,10857,9784,13980,10535,11251,20078,26694,26295,34690,41803,47232,43667,47178,46971,38836,27251,33423,40672,39607,35500,24684,39936,48919
"181",258945,36467,39221,37545,36164,32382,37031,32951,10723,12165,15342,25843,32808,32262,40382,41662,45380,48695,48102,44876,38274,40307,52079,58,59855,72421,47986,75274,83795,88219,17197,12158,13436,11958,11544,8221,7311,8167,8332,8675,7918,10472,8171,7935,13591,15043,18552,21432,25286,32269,30090,31736,31113,39694,32633,39010,55719,55011,55043,54902,49152,31873
"182",259471,36913,39486,37818,35922,32614,36965,57215,116707,100473,81131,56846,50586,49876,61410,61105,54194,43048,42881,40267,34339,35504,56106,114,107915,139665,91822,145026,161962,169499,33739,23199,25637,22410,22239,18266,23133,26128,26214,27383,29532,39952,30614,30167,34891,30389,38620,43507,51617,66682,61737,65706,63662,52795,34275,41489,59287,57888,58063,57755,51803,33255
