"","Mh101","Mh102","Mh103","Mh104","Mh105","Mh106","Mh107","Mh108","Mh109","Mh110","Mh111","Mh112","Mh113","Mh114","Mh115","Mh116","Mh117","Mh118","Mh119","Mh120","Mh121","Mh122","Mh123","Mh124","Mh125","Mh126","Mh127","Mh128","Mh129","Mh130","Mh131","Mh132","Mh133","Mh134","Mh135","Mh136","Mh137","Mh138","Mh139","Mh140","Mh141","Mh142","Mh143","Mh144","Mh145","Mh146","Mh147","Mh148","Mh149","Mh150","Mh151","Mh152","Mh153","Mh154","Mh155","Mh156","Mh157","Mh158","Mh159","Mh160","Mh161","Mh162"
"83",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285774,65002
"84",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285774,65002
"85",82394,45378,38728,30282,28104,18234,22641,55975,49436,47119,33699,15421,20723,22420,55969,52454,44327,38921,28808,19510,24385,55710,49045,46588,34963,23471,16856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86",82394,45378,38728,30282,28104,18234,22641,55975,49436,47119,33699,15421,20723,22420,55969,52454,44327,38921,28808,19510,24385,55710,49045,46588,34963,23471,16856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87",82394,45378,38728,30282,28104,18234,22641,55975,49436,47119,33699,15421,20723,22420,55969,52454,44327,38921,28808,19510,24385,55710,49045,46588,34963,23471,16856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88",82394,45378,38728,30282,28104,18234,22641,55975,49436,47119,33699,15421,20723,22420,55969,52454,44327,38921,28808,19510,24385,55710,49045,46588,34963,23471,16856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"89",168885,91956,82324,55811,34892,25322,30120,74965,56955,49907,43055,38569,26877,27918,67495,63096,51414,47837,36028,24999,30271,66960,61369,60317,47226,36696,26584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90",168885,91956,82324,55811,34892,25322,30120,74965,56955,49907,43055,38569,26877,27918,67495,63096,51414,47837,36028,24999,30271,66960,61369,60317,47226,36696,26584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"91",168885,91956,82324,55811,34892,25322,30120,74965,56955,49907,43055,38569,26877,27918,67495,63096,51414,47837,36028,24999,30271,66960,61369,60317,47226,36696,26584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92",168885,91956,82324,55811,34892,25322,30120,74965,56955,49907,43055,38569,26877,27918,67495,63096,51414,47837,36028,24999,30271,66960,61369,60317,47226,36696,26584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93",0,0,0,0,0,0,0,0,0,0,0,194908,144903,145276,144561,141682,144028,144004,77364,0,0,3,2,0,0,0,0,0,0,0,0,71244,137876,137863,137847,137861,137875,137860,137835,298746,156718,156755,156738,156758,234790,98178,98900,98110,98168,176907,99453,102737,101282,100260,101630,100787,100570,96052,117917,117917,117930,117909
"94",0,0,0,0,0,0,0,0,0,0,0,194908,144903,145276,144561,141682,144028,144004,77364,0,0,3,2,0,0,0,0,0,0,0,0,71244,137876,137863,137847,137861,137875,137860,137835,298746,156718,156755,156738,156758,234790,98178,98900,98110,98168,176907,99453,102737,101282,100260,101630,100787,100570,96052,117917,117917,117930,117909
"95",0,0,0,0,0,0,0,0,0,0,0,194908,144903,145276,144561,141682,144028,144004,77364,0,0,3,2,0,0,0,0,0,0,0,0,71244,137876,137863,137847,137861,137875,137860,137835,298746,156718,156755,156738,156758,234790,98178,98900,98110,98168,176907,99453,102737,101282,100260,101630,100787,100570,96052,117917,117917,117930,117909
"96",0,0,0,0,0,0,0,0,0,0,0,194908,144903,145276,144561,141682,144028,144004,77364,0,0,3,2,0,0,0,0,0,0,0,0,71244,137876,137863,137847,137861,137875,137860,137835,298746,156718,156755,156738,156758,234790,98178,98900,98110,98168,176907,99453,102737,101282,100260,101630,100787,100570,96052,117917,117917,117930,117909
"97",0,0,0,0,0,0,0,0,0,0,0,389719,270960,276297,308451,364493,169181,245697,289823,148937,183340,461658,141738,141810,141118,142274,134984,0,0,0,0,71330,138031,138007,138001,137989,557697,325529,289712,369457,143638,143627,143631,205916,247964,91088,91798,91009,103546,263678,94827,97843,96463,95510,96801,95997,102286,120816,118047,118032,118042,118065
"98",0,0,0,0,0,0,0,0,0,0,0,389719,270960,276297,308451,364493,169181,245697,289823,148937,183340,461658,141738,141810,141118,142274,134984,0,0,0,0,71330,138031,138007,138001,137989,557697,325529,289712,369457,143638,143627,143631,205916,247964,91088,91798,91009,103546,263678,94827,97843,96463,95510,96801,95997,102286,120816,118047,118032,118042,118065
"99",0,0,0,0,0,0,0,0,0,0,0,389719,270960,276297,308451,364493,169181,245697,289823,148937,183340,461658,141738,141810,141118,142274,134984,0,0,0,0,71330,138031,138007,138001,137989,557697,325529,289712,369457,143638,143627,143631,205916,247964,91088,91798,91009,103546,263678,94827,97843,96463,95510,96801,95997,102286,120816,118047,118032,118042,118065
"100",0,0,0,0,0,0,0,0,0,0,0,389719,270960,276297,308451,364493,169181,245697,289823,148937,183340,461658,141738,141810,141118,142274,134984,0,0,0,0,71330,138031,138007,138001,137989,557697,325529,289712,369457,143638,143627,143631,205916,247964,91088,91798,91009,103546,263678,94827,97843,96463,95510,96801,95997,102286,120816,118047,118032,118042,118065
"101",0,0,0,0,0,0,0,0,0,0,0,194713,144400,144622,143524,259896,302658,259987,236286,184587,183326,166543,7893,7877,67688,115901,108118,59,34,30,19,71273,137913,137875,137866,137877,91422,13,24,19,10,8,11,10,4,6,5,9,3,5,2,0,5,2,1,4,3,4,117919,117916,117930,117926
"102",0,0,0,0,0,0,0,0,0,0,0,194713,144400,144622,143524,259896,302658,259987,236286,184587,183326,166543,7893,7877,67688,115901,108118,59,34,30,19,71273,137913,137875,137866,137877,91422,13,24,19,10,8,11,10,4,6,5,9,3,5,2,0,5,2,1,4,3,4,117919,117916,117930,117926
"103",0,0,0,0,0,0,0,0,0,0,0,194713,144400,144622,143524,259896,302658,259987,236286,184587,183326,166543,7893,7877,67688,115901,108118,59,34,30,19,71273,137913,137875,137866,137877,91422,13,24,19,10,8,11,10,4,6,5,9,3,5,2,0,5,2,1,4,3,4,117919,117916,117930,117926
"104",0,0,0,0,0,0,0,0,0,0,0,194713,144400,144622,143524,259896,302658,259987,236286,184587,183326,166543,7893,7877,67688,115901,108118,59,34,30,19,71273,137913,137875,137866,137877,91422,13,24,19,10,8,11,10,4,6,5,9,3,5,2,0,5,2,1,4,3,4,117919,117916,117930,117926
"105",258533,43863,58951,59328,41823,32935,39486,42063,38310,45478,40273,43311,45246,58707,73575,56726,57943,58536,55177,67888,70305,69151,68992,49854,97382,86519,71417,82834,78971,73310,22594,18413,17146,10472,10642,15308,18784,24125,32630,26305,17618,13172,18366,20801,25682,26779,53615,42327,30280,54850,68818,73873,89510,75774,40032,32148,34206,35393,33858,26367,25698,11354
"106",258533,43863,58951,59328,41823,32935,39486,42063,38310,45478,40273,43311,45246,58707,73575,56726,57943,58536,55177,67888,70305,69151,68992,49854,97382,86519,71417,82834,78971,73310,22594,18413,17146,10472,10642,15308,18784,24125,32630,26305,17618,13172,18366,20801,25682,26779,53615,42327,30280,54850,68818,73873,89510,75774,40032,32148,34206,35393,33858,26367,25698,11354
"107",258533,43863,58951,59328,41823,32935,39486,42063,38310,45478,40273,43311,45246,58707,73575,56726,57943,58536,55177,67888,70305,69151,68992,49854,97382,86519,71417,82834,78971,73310,22594,18413,17146,10472,10642,15308,18784,24125,32630,26305,17618,13172,18366,20801,25682,26779,53615,42327,30280,54850,68818,73873,89510,75774,40032,32148,34206,35393,33858,26367,25698,11354
"108",258533,43863,58951,59328,41823,32935,39486,42063,38310,45478,40273,43311,45246,58707,73575,56726,57943,58536,55177,67888,70305,69151,68992,49854,97382,86519,71417,82834,78971,73310,22594,18413,17146,10472,10642,15308,18784,24125,32630,26305,17618,13172,18366,20801,25682,26779,53615,42327,30280,54850,68818,73873,89510,75774,40032,32148,34206,35393,33858,26367,25698,11354
"109",239803,38138,46458,52918,51405,35054,40501,43830,31270,35759,36227,37055,34688,35217,47252,33946,33471,34029,29652,49544,60088,54374,28426,19652,64199,69695,77900,127619,111978,148777,67391,59433,62003,72938,79971,66045,42612,50773,49726,35270,38580,47981,65202,45809,36495,31675,67490,67003,78188,88148,98504,95890,124948,94534,145649,273827,327023,219288,478992,495284,372815,266909
"110",239803,38138,46458,52918,51405,35054,40501,43830,31270,35759,36227,37055,34688,35217,47252,33946,33471,34029,29652,49544,60088,54374,28426,19652,64199,69695,77900,127619,111978,148777,67391,59433,62003,72938,79971,66045,42612,50773,49726,35270,38580,47981,65202,45809,36495,31675,67490,67003,78188,88148,98504,95890,124948,94534,145649,273827,327023,219288,478992,495284,372815,266909
"111",239803,38138,46458,52918,51405,35054,40501,43830,31270,35759,36227,37055,34688,35217,47252,33946,33471,34029,29652,49544,60088,54374,28426,19652,64199,69695,77900,127619,111978,148777,67391,59433,62003,72938,79971,66045,42612,50773,49726,35270,38580,47981,65202,45809,36495,31675,67490,67003,78188,88148,98504,95890,124948,94534,145649,273827,327023,219288,478992,495284,372815,266909
"112",239803,38138,46458,52918,51405,35054,40501,43830,31270,35759,36227,37055,34688,35217,47252,33946,33471,34029,29652,49544,60088,54374,28426,19652,64199,69695,77900,127619,111978,148777,67391,59433,62003,72938,79971,66045,42612,50773,49726,35270,38580,47981,65202,45809,36495,31675,67490,67003,78188,88148,98504,95890,124948,94534,145649,273827,327023,219288,478992,495284,372815,266909
"113",231430,44950,52466,53858,61854,40824,43424,53635,44037,49660,40462,37979,34581,40542,47621,38260,39821,39708,42808,68009,81295,72596,34670,27221,120836,105338,119818,205238,130494,179951,64697,71600,75193,72409,81521,88133,76708,86482,83786,64995,81694,88556,151229,150869,90203,83259,184846,214048,240802,151786,154622,145158,159680,181937,206036,212425,153774,140229,126596,149561,150106,183947
"114",231430,44950,52466,53858,61854,40824,43424,53635,44037,49660,40462,37979,34581,40542,47621,38260,39821,39708,42808,68009,81295,72596,34670,27221,120836,105338,119818,205238,130494,179951,64697,71600,75193,72409,81521,88133,76708,86482,83786,64995,81694,88556,151229,150869,90203,83259,184846,214048,240802,151786,154622,145158,159680,181937,206036,212425,153774,140229,126596,149561,150106,183947
"115",231430,44950,52466,53858,61854,40824,43424,53635,44037,49660,40462,37979,34581,40542,47621,38260,39821,39708,42808,68009,81295,72596,34670,27221,120836,105338,119818,205238,130494,179951,64697,71600,75193,72409,81521,88133,76708,86482,83786,64995,81694,88556,151229,150869,90203,83259,184846,214048,240802,151786,154622,145158,159680,181937,206036,212425,153774,140229,126596,149561,150106,183947
"116",231430,44950,52466,53858,61854,40824,43424,53635,44037,49660,40462,37979,34581,40542,47621,38260,39821,39708,42808,68009,81295,72596,34670,27221,120836,105338,119818,205238,130494,179951,64697,71600,75193,72409,81521,88133,76708,86482,83786,64995,81694,88556,151229,150869,90203,83259,184846,214048,240802,151786,154622,145158,159680,181937,206036,212425,153774,140229,126596,149561,150106,183947
"117",15720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2364,1183,1956,1438,2032,2681,5924,6732,8200,7124,9956,12050,8690,8339,7845,7386,7863,6701,9554,12083,17842,16743,21433,16358,10365,9233,8433,10064,13953,11509,11664,9479
"118",15720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2364,1183,1956,1438,2032,2681,5924,6732,8200,7124,9956,12050,8690,8339,7845,7386,7863,6701,9554,12083,17842,16743,21433,16358,10365,9233,8433,10064,13953,11509,11664,9479
"119",15720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2364,1183,1956,1438,2032,2681,5924,6732,8200,7124,9956,12050,8690,8339,7845,7386,7863,6701,9554,12083,17842,16743,21433,16358,10365,9233,8433,10064,13953,11509,11664,9479
"120",15720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2364,1183,1956,1438,2032,2681,5924,6732,8200,7124,9956,12050,8690,8339,7845,7386,7863,6701,9554,12083,17842,16743,21433,16358,10365,9233,8433,10064,13953,11509,11664,9479
"121",26004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531,1528,3408,2125,2760,5322,10436,15266,15055,9923,6489,7562,8942,8891,11619,14499,17780,18021,26303,36367,48790,53036,62698,40928,19165,21864,28640,34587,40704,41368,40071,31159
"122",26004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531,1528,3408,2125,2760,5322,10436,15266,15055,9923,6489,7562,8942,8891,11619,14499,17780,18021,26303,36367,48790,53036,62698,40928,19165,21864,28640,34587,40704,41368,40071,31159
"123",26004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531,1528,3408,2125,2760,5322,10436,15266,15055,9923,6489,7562,8942,8891,11619,14499,17780,18021,26303,36367,48790,53036,62698,40928,19165,21864,28640,34587,40704,41368,40071,31159
"124",26004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531,1528,3408,2125,2760,5322,10436,15266,15055,9923,6489,7562,8942,8891,11619,14499,17780,18021,26303,36367,48790,53036,62698,40928,19165,21864,28640,34587,40704,41368,40071,31159
"125",23517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3204,2462,4017,2413,3549,11311,17501,16365,24726,16902,11495,13707,14474,18954,19906,23659,21490,19162,25032,36036,38113,35545,40255,28276,18713,17495,15544,18467,25333,23458,23405,16845
"126",23517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3204,2462,4017,2413,3549,11311,17501,16365,24726,16902,11495,13707,14474,18954,19906,23659,21490,19162,25032,36036,38113,35545,40255,28276,18713,17495,15544,18467,25333,23458,23405,16845
"127",23517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3204,2462,4017,2413,3549,11311,17501,16365,24726,16902,11495,13707,14474,18954,19906,23659,21490,19162,25032,36036,38113,35545,40255,28276,18713,17495,15544,18467,25333,23458,23405,16845
"128",23517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3204,2462,4017,2413,3549,11311,17501,16365,24726,16902,11495,13707,14474,18954,19906,23659,21490,19162,25032,36036,38113,35545,40255,28276,18713,17495,15544,18467,25333,23458,23405,16845
"129",9060,514,594,527,595,531,686,773,596,462,629,28,277,60,466,110,1,38,270,36,57,65,233,51,22,12,36,412,1,993,2,789,1,573,1319,1521,4131,4650,2706,1028,442,420,860,804,753,324,406,115,153,307,380,512,254,96,130,239,276,35,443,255,229,192
"130",9060,514,594,527,595,531,686,773,596,462,629,28,277,60,466,110,1,38,270,36,57,65,233,51,22,12,36,412,1,993,2,789,1,573,1319,1521,4131,4650,2706,1028,442,420,860,804,753,324,406,115,153,307,380,512,254,96,130,239,276,35,443,255,229,192
"131",9060,514,594,527,595,531,686,773,596,462,629,28,277,60,466,110,1,38,270,36,57,65,233,51,22,12,36,412,1,993,2,789,1,573,1319,1521,4131,4650,2706,1028,442,420,860,804,753,324,406,115,153,307,380,512,254,96,130,239,276,35,443,255,229,192
"132",9060,514,594,527,595,531,686,773,596,462,629,28,277,60,466,110,1,38,270,36,57,65,233,51,22,12,36,412,1,993,2,789,1,573,1319,1521,4131,4650,2706,1028,442,420,860,804,753,324,406,115,153,307,380,512,254,96,130,239,276,35,443,255,229,192
"133",15359,2167,2606,2567,2484,1812,1862,2147,3248,6176,7481,7416,5923,5655,6661,6781,6540,6232,4687,3545,3667,4353,3717,4,2873,3208,2572,3195,3675,3681,7383,9152,7484,7446,7470,7628,8070,8390,8552,8170,7064,6938,8016,8437,9417,12074,11112,9241,8789,9824,9580,8480,7322,4673,2947,2403,3209,3055,5615,7392,7424,6689
"134",15359,2167,2606,2567,2484,1812,1862,2147,3248,6176,7481,7416,5923,5655,6661,6781,6540,6232,4687,3545,3667,4353,3717,4,2873,3208,2572,3195,3675,3681,7383,9152,7484,7446,7470,7628,8070,8390,8552,8170,7064,6938,8016,8437,9417,12074,11112,9241,8789,9824,9580,8480,7322,4673,2947,2403,3209,3055,5615,7392,7424,6689
"135",15359,2167,2606,2567,2484,1812,1862,2147,3248,6176,7481,7416,5923,5655,6661,6781,6540,6232,4687,3545,3667,4353,3717,4,2873,3208,2572,3195,3675,3681,7383,9152,7484,7446,7470,7628,8070,8390,8552,8170,7064,6938,8016,8437,9417,12074,11112,9241,8789,9824,9580,8480,7322,4673,2947,2403,3209,3055,5615,7392,7424,6689
"136",15359,2167,2606,2567,2484,1812,1862,2147,3248,6176,7481,7416,5923,5655,6661,6781,6540,6232,4687,3545,3667,4353,3717,4,2873,3208,2572,3195,3675,3681,7383,9152,7484,7446,7470,7628,8070,8390,8552,8170,7064,6938,8016,8437,9417,12074,11112,9241,8789,9824,9580,8480,7322,4673,2947,2403,3209,3055,5615,7392,7424,6689
"137",36653,5623,6921,6838,6103,4724,4935,5320,7783,13848,17903,18653,16892,13056,15369,15220,15732,15470,11352,8764,8767,10202,8641,4,7493,8317,6621,8853,10124,11142,20637,23583,17940,18292,19388,18150,19194,21167,20630,21064,18737,18551,22152,22020,25774,32321,30605,23122,23331,24384,25180,23984,21051,12516,7306,6152,8357,6652,11316,15632,17151,17100
"138",36653,5623,6921,6838,6103,4724,4935,5320,7783,13848,17903,18653,16892,13056,15369,15220,15732,15470,11352,8764,8767,10202,8641,4,7493,8317,6621,8853,10124,11142,20637,23583,17940,18292,19388,18150,19194,21167,20630,21064,18737,18551,22152,22020,25774,32321,30605,23122,23331,24384,25180,23984,21051,12516,7306,6152,8357,6652,11316,15632,17151,17100
"139",36653,5623,6921,6838,6103,4724,4935,5320,7783,13848,17903,18653,16892,13056,15369,15220,15732,15470,11352,8764,8767,10202,8641,4,7493,8317,6621,8853,10124,11142,20637,23583,17940,18292,19388,18150,19194,21167,20630,21064,18737,18551,22152,22020,25774,32321,30605,23122,23331,24384,25180,23984,21051,12516,7306,6152,8357,6652,11316,15632,17151,17100
"140",36653,5623,6921,6838,6103,4724,4935,5320,7783,13848,17903,18653,16892,13056,15369,15220,15732,15470,11352,8764,8767,10202,8641,4,7493,8317,6621,8853,10124,11142,20637,23583,17940,18292,19388,18150,19194,21167,20630,21064,18737,18551,22152,22020,25774,32321,30605,23122,23331,24384,25180,23984,21051,12516,7306,6152,8357,6652,11316,15632,17151,17100
"141",0,0,0,0,0,0,0,0,0,0,0,72,978,970,2267,1800,1571,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"142",0,0,0,0,0,0,0,0,0,0,0,72,978,970,2267,1800,1571,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"143",0,0,0,0,0,0,0,0,0,0,0,72,978,970,2267,1800,1571,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"144",0,0,0,0,0,0,0,0,0,0,0,72,978,970,2267,1800,1571,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"145",0,0,0,0,0,0,0,0,0,0,0,208,2848,3145,3556,3650,4540,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"146",0,0,0,0,0,0,0,0,0,0,0,208,2848,3145,3556,3650,4540,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"147",0,0,0,0,0,0,0,0,0,0,0,208,2848,3145,3556,3650,4540,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"148",0,0,0,0,0,0,0,0,0,0,0,208,2848,3145,3556,3650,4540,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"149",0,0,0,0,0,0,0,0,0,0,0,531,10933,11386,30097,33657,29953,4428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"150",0,0,0,0,0,0,0,0,0,0,0,531,10933,11386,30097,33657,29953,4428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"151",0,0,0,0,0,0,0,0,0,0,0,531,10933,11386,30097,33657,29953,4428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"152",0,0,0,0,0,0,0,0,0,0,0,531,10933,11386,30097,33657,29953,4428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"153",0,0,0,0,0,0,0,0,0,0,0,329,4487,5473,8960,11331,11493,2842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"154",0,0,0,0,0,0,0,0,0,0,0,329,4487,5473,8960,11331,11493,2842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"155",0,0,0,0,0,0,0,0,0,0,0,329,4487,5473,8960,11331,11493,2842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"156",0,0,0,0,0,0,0,0,0,0,0,329,4487,5473,8960,11331,11493,2842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"157",0,0,0,0,0,0,0,0,0,0,0,38576,511390,382466,68806,7978,266995,86240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"158",0,0,0,0,0,0,0,0,0,0,0,38576,511390,382466,68806,7978,266995,86240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"159",0,0,0,0,0,0,0,0,0,0,0,38576,511390,382466,68806,7978,266995,86240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"160",0,0,0,0,0,0,0,0,0,0,0,38576,511390,382466,68806,7978,266995,86240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"161",0,0,0,0,0,0,0,0,0,0,0,6663,236008,242545,370043,333333,349675,60870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"162",0,0,0,0,0,0,0,0,0,0,0,6663,236008,242545,370043,333333,349675,60870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"163",0,0,0,0,0,0,0,0,0,0,0,6663,236008,242545,370043,333333,349675,60870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"164",0,0,0,0,0,0,0,0,0,0,0,6663,236008,242545,370043,333333,349675,60870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"165",132817,20567,20557,19811,15400,8433,9549,18330,17537,16883,14933,13099,7805,9065,18076,17410,16306,15363,13898,7006,9046,17790,14615,4,5706,8363,5660,6808,14763,16602,19277,35360,32481,22147,23793,29703,24990,20011,21133,18948,10316,16004,22007,17128,19353,15040,12145,5793,6033,14654,14259,14476,14507,9433,6158,6595,14159,13861,15747,15640,15640,9827
"166",132817,20567,20557,19811,15400,8433,9549,18330,17537,16883,14933,13099,7805,9065,18076,17410,16306,15363,13898,7006,9046,17790,14615,4,5706,8363,5660,6808,14763,16602,19277,35360,32481,22147,23793,29703,24990,20011,21133,18948,10316,16004,22007,17128,19353,15040,12145,5793,6033,14654,14259,14476,14507,9433,6158,6595,14159,13861,15747,15640,15640,9827
"167",132817,20567,20557,19811,15400,8433,9549,18330,17537,16883,14933,13099,7805,9065,18076,17410,16306,15363,13898,7006,9046,17790,14615,4,5706,8363,5660,6808,14763,16602,19277,35360,32481,22147,23793,29703,24990,20011,21133,18948,10316,16004,22007,17128,19353,15040,12145,5793,6033,14654,14259,14476,14507,9433,6158,6595,14159,13861,15747,15640,15640,9827
"168",132817,20567,20557,19811,15400,8433,9549,18330,17537,16883,14933,13099,7805,9065,18076,17410,16306,15363,13898,7006,9046,17790,14615,4,5706,8363,5660,6808,14763,16602,19277,35360,32481,22147,23793,29703,24990,20011,21133,18948,10316,16004,22007,17128,19353,15040,12145,5793,6033,14654,14259,14476,14507,9433,6158,6595,14159,13861,15747,15640,15640,9827
